BlockNumber,StreetName,helper,State,City,Street_Address,Full_St_Address
1200,"CEDARS CT, C9",keep,Virginia,Charlottesville,1200 CEDARS CT,"1200 CEDARS CT, CHARLOTTESVILLE, VA"
1800,"JEFFERSON PARK AVE, 802",keep,Virginia,Charlottesville,1800 JEFFERSON PARK AVE,"1800 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
1000,"1ST ST S, 102",keep,Virginia,Charlottesville,1000 1ST ST S,"1000 1ST ST S, CHARLOTTESVILLE, VA"
600,"MADISON AVE, C",keep,Virginia,Charlottesville,600 MADISON AVE,"600 MADISON AVE, CHARLOTTESVILLE, VA"
,IVY RD / CAMERON LN,drop,Virginia,Charlottesville,IVY RD / CAMERON LN,"IVY RD / CAMERON LN, CHARLOTTESVILLE, VA"
1000,"WERTLAND ST, 12",keep,Virginia,Charlottesville,1000 WERTLAND ST,"1000 WERTLAND ST, CHARLOTTESVILLE, VA"
800,MONTICELLO RD,keep,Virginia,Charlottesville,800 MONTICELLO RD,"800 MONTICELLO RD, CHARLOTTESVILLE, VA"
,MONTICELLO AVE / RIDGE ST,drop,Virginia,Charlottesville,MONTICELLO AVE / RIDGE ST,"MONTICELLO AVE / RIDGE ST, CHARLOTTESVILLE, VA"
600,LOCUST AVE,keep,Virginia,Charlottesville,600 LOCUST AVE,"600 LOCUST AVE, CHARLOTTESVILLE, VA"
1800,"JEFFERSON PARK AVE, 37",keep,Virginia,Charlottesville,1800 JEFFERSON PARK AVE,"1800 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
1100,WARE ST,keep,Virginia,Charlottesville,1100 WARE ST,"1100 WARE ST, CHARLOTTESVILLE, VA"
400,"11TH ST NE, A6",keep,Virginia,Charlottesville,400 11TH ST NE,"400 11TH ST NE, CHARLOTTESVILLE, VA"
2100,"MICHIE DR, 101B",keep,Virginia,Charlottesville,2100 MICHIE DR,"2100 MICHIE DR, CHARLOTTESVILLE, VA"
1500,OXFORD RD,keep,Virginia,Charlottesville,1500 OXFORD RD,"1500 OXFORD RD, CHARLOTTESVILLE, VA"
,2ND ST SE,drop,Virginia,Charlottesville,2ND ST SE,"2ND ST SE, CHARLOTTESVILLE, VA"
1600,"MERIDIAN ST, A",keep,Virginia,Charlottesville,1600 MERIDIAN ST,"1600 MERIDIAN ST, CHARLOTTESVILLE, VA"
2300,TARLETON DR,keep,Virginia,Charlottesville,2300 TARLETON DR,"2300 TARLETON DR, CHARLOTTESVILLE, VA"
1200,"CEDARS CT, 418A",keep,Virginia,Charlottesville,1200 CEDARS CT,"1200 CEDARS CT, CHARLOTTESVILLE, VA"
200,LANKFORD AVE,keep,Virginia,Charlottesville,200 LANKFORD AVE,"200 LANKFORD AVE, CHARLOTTESVILLE, VA"
600,ROCK CREEK RD,keep,Virginia,Charlottesville,600 ROCK CREEK RD,"600 ROCK CREEK RD, CHARLOTTESVILLE, VA"
100,SOMESSO CT,keep,Virginia,Charlottesville,100 SOMESSO CT,"100 SOMESSO CT, CHARLOTTESVILLE, VA"
100,MINOR COURT LN,keep,Virginia,Charlottesville,100 MINOR COURT LN,"100 MINOR COURT LN, CHARLOTTESVILLE, VA"
1000,"RIDGE ST, 6",keep,Virginia,Charlottesville,1000 RIDGE ST,"1000 RIDGE ST, CHARLOTTESVILLE, VA"
600,CONCORD AVE,keep,Virginia,Charlottesville,600 CONCORD AVE,"600 CONCORD AVE, CHARLOTTESVILLE, VA"
,GROVE RD / MELBOURNE RD,drop,Virginia,Charlottesville,GROVE RD / MELBOURNE RD,"GROVE RD / MELBOURNE RD, CHARLOTTESVILLE, VA"
3800,38.057383549~-78.495331447 @ EMMET ST,intersection,Virginia,Charlottesville,3800 38.057383549~-78.495331447 @ EMMET ST,"3800 38.057383549~-78.495331447 @ EMMET ST, CHARLOTTESVILLE, VA"
1100,WELLFORD ST,keep,Virginia,Charlottesville,1100 WELLFORD ST,"1100 WELLFORD ST, CHARLOTTESVILLE, VA"
400,"4TH ST NW, 223",keep,Virginia,Charlottesville,400 4TH ST NW,"400 4TH ST NW, CHARLOTTESVILLE, VA"
2100,"MICHIE DR, 86",keep,Virginia,Charlottesville,2100 MICHIE DR,"2100 MICHIE DR, CHARLOTTESVILLE, VA"
2100,"MICHIE DR, 50",keep,Virginia,Charlottesville,2100 MICHIE DR,"2100 MICHIE DR, CHARLOTTESVILLE, VA"
1400,GROVE RD,keep,Virginia,Charlottesville,1400 GROVE RD,"1400 GROVE RD, CHARLOTTESVILLE, VA"
1600,GROVE RD,keep,Virginia,Charlottesville,1600 GROVE RD,"1600 GROVE RD, CHARLOTTESVILLE, VA"
1300,"CARLTON AVE, 407",keep,Virginia,Charlottesville,1300 CARLTON AVE,"1300 CARLTON AVE, CHARLOTTESVILLE, VA"
1300,"GROVE ST, A",keep,Virginia,Charlottesville,1300 GROVE ST,"1300 GROVE ST, CHARLOTTESVILLE, VA"
500,1ST ST N,keep,Virginia,Charlottesville,500 1ST ST N,"500 1ST ST N, CHARLOTTESVILLE, VA"
100,"OLINDA DR, A",keep,Virginia,Charlottesville,100 OLINDA DR,"100 OLINDA DR, CHARLOTTESVILLE, VA"
500,MCINTIRE RD,keep,Virginia,Charlottesville,500 MCINTIRE RD,"500 MCINTIRE RD, CHARLOTTESVILLE, VA"
1000,RIVER RD,keep,Virginia,Charlottesville,1000 RIVER RD,"1000 RIVER RD, CHARLOTTESVILLE, VA"
,HARMONY RIDGE LN / ALTO PL,drop,Virginia,Charlottesville,HARMONY RIDGE LN / ALTO PL,"HARMONY RIDGE LN / ALTO PL, CHARLOTTESVILLE, VA"
,FONTAINE AVE / PIEDMONT AVE N,drop,Virginia,Charlottesville,FONTAINE AVE / PIEDMONT AVE N,"FONTAINE AVE / PIEDMONT AVE N, CHARLOTTESVILLE, VA"
200,MONTICELLO RD,keep,Virginia,Charlottesville,200 MONTICELLO RD,"200 MONTICELLO RD, CHARLOTTESVILLE, VA"
300,VALLEY RD EXT,keep,Virginia,Charlottesville,300 VALLEY RD EXT,"300 VALLEY RD EXT, CHARLOTTESVILLE, VA"
700,DALE AVE,keep,Virginia,Charlottesville,700 DALE AVE,"700 DALE AVE, CHARLOTTESVILLE, VA"
,HYDRAULIC RD @ EMMET ST,intersection,Virginia,Charlottesville,HYDRAULIC RD @ EMMET ST,"HYDRAULIC RD @ EMMET ST, CHARLOTTESVILLE, VA"
1600,"MONTICELLO RD, B",keep,Virginia,Charlottesville,1600 MONTICELLO RD,"1600 MONTICELLO RD, CHARLOTTESVILLE, VA"
,MONTICELLO AVE @ CARLTON RD,intersection,Virginia,Charlottesville,MONTICELLO AVE @ CARLTON RD,"MONTICELLO AVE @ CARLTON RD, CHARLOTTESVILLE, VA"
200,"10TH ST NE, 303",keep,Virginia,Charlottesville,200 10TH ST NE,"200 10TH ST NE, CHARLOTTESVILLE, VA"
,HIGHLAND AVE / ROBERTSON AVE,drop,Virginia,Charlottesville,HIGHLAND AVE / ROBERTSON AVE,"HIGHLAND AVE / ROBERTSON AVE, CHARLOTTESVILLE, VA"
1200,GROVE ST,keep,Virginia,Charlottesville,1200 GROVE ST,"1200 GROVE ST, CHARLOTTESVILLE, VA"
1200,"SMITH ST, L",keep,Virginia,Charlottesville,1200 SMITH ST,"1200 SMITH ST, CHARLOTTESVILLE, VA"
,E HIGH ST / RIVERDALE DR,drop,Virginia,Charlottesville,E HIGH ST / RIVERDALE DR,"E HIGH ST / RIVERDALE DR, CHARLOTTESVILLE, VA"
1600,"6TH ST SE, 28",keep,Virginia,Charlottesville,1600 6TH ST SE,"1600 6TH ST SE, CHARLOTTESVILLE, VA"
900,"ST CLAIR AVE, A",keep,Virginia,Charlottesville,900 ST CLAIR AVE,"900 ST CLAIR AVE, CHARLOTTESVILLE, VA"
,CHERRY AVE / 5TH ST SW,drop,Virginia,Charlottesville,CHERRY AVE / 5TH ST SW,"CHERRY AVE / 5TH ST SW, CHARLOTTESVILLE, VA"
200,"DOUGLAS AVE, 1E",keep,Virginia,Charlottesville,200 DOUGLAS AVE,"200 DOUGLAS AVE, CHARLOTTESVILLE, VA"
400,"17TH ST NW, 201",keep,Virginia,Charlottesville,400 17TH ST NW,"400 17TH ST NW, CHARLOTTESVILLE, VA"
300,E HIGH ST,keep,Virginia,Charlottesville,300 E HIGH ST,"300 E HIGH ST, CHARLOTTESVILLE, VA"
,9TH ST SE,drop,Virginia,Charlottesville,9TH ST SE,"9TH ST SE, CHARLOTTESVILLE, VA"
1500,"CARLTON AVE, 10",keep,Virginia,Charlottesville,1500 CARLTON AVE,"1500 CARLTON AVE, CHARLOTTESVILLE, VA"
400,"MONROE LN, 3",keep,Virginia,Charlottesville,400 MONROE LN,"400 MONROE LN, CHARLOTTESVILLE, VA"
1500,"CARLTON AVE, LOT 65",keep,Virginia,Charlottesville,1500 CARLTON AVE,"1500 CARLTON AVE, CHARLOTTESVILLE, VA"
1600,"MADISON AVE, A",keep,Virginia,Charlottesville,1600 MADISON AVE,"1600 MADISON AVE, CHARLOTTESVILLE, VA"
100,"DALTON LN, 208",keep,Virginia,Charlottesville,100 DALTON LN,"100 DALTON LN, CHARLOTTESVILLE, VA"
1600,CONCORD DR,keep,Virginia,Charlottesville,1600 CONCORD DR,"1600 CONCORD DR, CHARLOTTESVILLE, VA"
2200,BRANDYWINE DR,keep,Virginia,Charlottesville,2200 BRANDYWINE DR,"2200 BRANDYWINE DR, CHARLOTTESVILLE, VA"
,RUGBY RD,drop,Virginia,Charlottesville,RUGBY RD,"RUGBY RD, CHARLOTTESVILLE, VA"
1600,MASON LN,keep,Virginia,Charlottesville,1600 MASON LN,"1600 MASON LN, CHARLOTTESVILLE, VA"
300,"15TH ST NW, 3047",keep,Virginia,Charlottesville,300 15TH ST NW,"300 15TH ST NW, CHARLOTTESVILLE, VA"
,E JEFFERSON ST / 1ST ST N,drop,Virginia,Charlottesville,E JEFFERSON ST / 1ST ST N,"E JEFFERSON ST / 1ST ST N, CHARLOTTESVILLE, VA"
2100,"MICHIE DR, 104",keep,Virginia,Charlottesville,2100 MICHIE DR,"2100 MICHIE DR, CHARLOTTESVILLE, VA"
700,PALATINE AVE,keep,Virginia,Charlottesville,700 PALATINE AVE,"700 PALATINE AVE, CHARLOTTESVILLE, VA"
1200,"CEDARS CT, 214",keep,Virginia,Charlottesville,1200 CEDARS CT,"1200 CEDARS CT, CHARLOTTESVILLE, VA"
1900,"EMMET ST N, 315",keep,Virginia,Charlottesville,1900 EMMET ST N,"1900 EMMET ST N, CHARLOTTESVILLE, VA"
400,"13TH ST NW, 2E",keep,Virginia,Charlottesville,400 13TH ST NW,"400 13TH ST NW, CHARLOTTESVILLE, VA"
800,"W MAIN ST, 634",keep,Virginia,Charlottesville,800 W MAIN ST,"800 W MAIN ST, CHARLOTTESVILLE, VA"
1600,CEDAR HILL RD,keep,Virginia,Charlottesville,1600 CEDAR HILL RD,"1600 CEDAR HILL RD, CHARLOTTESVILLE, VA"
1100,"EMMET ST N, B",keep,Virginia,Charlottesville,1100 EMMET ST N,"1100 EMMET ST N, CHARLOTTESVILLE, VA"
400,12TH ST NE,keep,Virginia,Charlottesville,400 12TH ST NE,"400 12TH ST NE, CHARLOTTESVILLE, VA"
2100,"MICHIE DR, 48A",keep,Virginia,Charlottesville,2100 MICHIE DR,"2100 MICHIE DR, CHARLOTTESVILLE, VA"
1300,"CARLTON AVE, 105",keep,Virginia,Charlottesville,1300 CARLTON AVE,"1300 CARLTON AVE, CHARLOTTESVILLE, VA"
900,RAINIER RD,keep,Virginia,Charlottesville,900 RAINIER RD,"900 RAINIER RD, CHARLOTTESVILLE, VA"
,MILLMONT ST,drop,Virginia,Charlottesville,MILLMONT ST,"MILLMONT ST, CHARLOTTESVILLE, VA"
2000,"HOLIDAY DR, 246",keep,Virginia,Charlottesville,2000 HOLIDAY DR,"2000 HOLIDAY DR, CHARLOTTESVILLE, VA"
100,"4TH ST NE, 5",keep,Virginia,Charlottesville,100 4TH ST NE,"100 4TH ST NE, CHARLOTTESVILLE, VA"
,5TH ST SW,drop,Virginia,Charlottesville,5TH ST SW,"5TH ST SW, CHARLOTTESVILLE, VA"
300,13TH ST NW,keep,Virginia,Charlottesville,300 13TH ST NW,"300 13TH ST NW, CHARLOTTESVILLE, VA"
100,"BARBOUR DR, B",keep,Virginia,Charlottesville,100 BARBOUR DR,"100 BARBOUR DR, CHARLOTTESVILLE, VA"
1800,"EMMET ST N, 414",keep,Virginia,Charlottesville,1800 EMMET ST N,"1800 EMMET ST N, CHARLOTTESVILLE, VA"
200,"MONTICELLO AVE, 310",keep,Virginia,Charlottesville,200 MONTICELLO AVE,"200 MONTICELLO AVE, CHARLOTTESVILLE, VA"
900,"BELMONT AVE, 1",keep,Virginia,Charlottesville,900 BELMONT AVE,"900 BELMONT AVE, CHARLOTTESVILLE, VA"
1100,SEMINOLE TRL,keep,Virginia,Charlottesville,1100 SEMINOLE TRL,"1100 SEMINOLE TRL, CHARLOTTESVILLE, VA"
900,AVON ST,keep,Virginia,Charlottesville,900 AVON ST,"900 AVON ST, CHARLOTTESVILLE, VA"
400,2ND ST NE,keep,Virginia,Charlottesville,400 2ND ST NE,"400 2ND ST NE, CHARLOTTESVILLE, VA"
800,BELMONT AVE,keep,Virginia,Charlottesville,800 BELMONT AVE,"800 BELMONT AVE, CHARLOTTESVILLE, VA"
1600,"MERIDIAN ST, A3",keep,Virginia,Charlottesville,1600 MERIDIAN ST,"1600 MERIDIAN ST, CHARLOTTESVILLE, VA"
1000,"1ST ST S, 104",keep,Virginia,Charlottesville,1000 1ST ST S,"1000 1ST ST S, CHARLOTTESVILLE, VA"
100,THOMAS DR,keep,Virginia,Charlottesville,100 THOMAS DR,"100 THOMAS DR, CHARLOTTESVILLE, VA"
,E 250 BYPASS,drop,Virginia,Charlottesville,E 250 BYPASS,"E 250 BYPASS, CHARLOTTESVILLE, VA"
1300,"JOHN ST, 6",keep,Virginia,Charlottesville,1300 JOHN ST,"1300 JOHN ST, CHARLOTTESVILLE, VA"
1200,"WERTLAND ST, 6",keep,Virginia,Charlottesville,1200 WERTLAND ST,"1200 WERTLAND ST, CHARLOTTESVILLE, VA"
300,UNIVERSITY CIR,keep,Virginia,Charlottesville,300 UNIVERSITY CIR,"300 UNIVERSITY CIR, CHARLOTTESVILLE, VA"
,GARRETT ST,drop,Virginia,Charlottesville,GARRETT ST,"GARRETT ST, CHARLOTTESVILLE, VA"
100,BARBOUR DR,keep,Virginia,Charlottesville,100 BARBOUR DR,"100 BARBOUR DR, CHARLOTTESVILLE, VA"
700,"WALKER, 1A",keep,Virginia,Charlottesville,700 WALKER,"700 WALKER, CHARLOTTESVILLE, VA"
1300,"RIVER RD, B",keep,Virginia,Charlottesville,1300 RIVER RD,"1300 RIVER RD, CHARLOTTESVILLE, VA"
2000,"CITY WALK WAY, 106",keep,Virginia,Charlottesville,2000 CITY WALK WAY,"2000 CITY WALK WAY, CHARLOTTESVILLE, VA"
900,SYCAMORE ST,keep,Virginia,Charlottesville,900 SYCAMORE ST,"900 SYCAMORE ST, CHARLOTTESVILLE, VA"
1300,"E MARKET ST, I",keep,Virginia,Charlottesville,1300 E MARKET ST,"1300 E MARKET ST, CHARLOTTESVILLE, VA"
1800,"JEFFERSON PARK AVE, 8",keep,Virginia,Charlottesville,1800 JEFFERSON PARK AVE,"1800 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
1600,MULBERRY AVE,keep,Virginia,Charlottesville,1600 MULBERRY AVE,"1600 MULBERRY AVE, CHARLOTTESVILLE, VA"
100,"SUMMIT ST, A",keep,Virginia,Charlottesville,100 SUMMIT ST,"100 SUMMIT ST, CHARLOTTESVILLE, VA"
,MONTICELLO RD,drop,Virginia,Charlottesville,MONTICELLO RD,"MONTICELLO RD, CHARLOTTESVILLE, VA"
200,"DOUGLAS AVE, A",keep,Virginia,Charlottesville,200 DOUGLAS AVE,"200 DOUGLAS AVE, CHARLOTTESVILLE, VA"
100,YELLOWSTONE DR,keep,Virginia,Charlottesville,100 YELLOWSTONE DR,"100 YELLOWSTONE DR, CHARLOTTESVILLE, VA"
100,STRATFORD CT,keep,Virginia,Charlottesville,100 STRATFORD CT,"100 STRATFORD CT, CHARLOTTESVILLE, VA"
800,PROSPECT AVE,keep,Virginia,Charlottesville,800 PROSPECT AVE,"800 PROSPECT AVE, CHARLOTTESVILLE, VA"
1000,CARLTON AVE,keep,Virginia,Charlottesville,1000 CARLTON AVE,"1000 CARLTON AVE, CHARLOTTESVILLE, VA"
100,"HURST LN, 302",keep,Virginia,Charlottesville,100 HURST LN,"100 HURST LN, CHARLOTTESVILLE, VA"
700,E JEFFERSON ST,keep,Virginia,Charlottesville,700 E JEFFERSON ST,"700 E JEFFERSON ST, CHARLOTTESVILLE, VA"
800,"CABELL AVE, L",keep,Virginia,Charlottesville,800 CABELL AVE,"800 CABELL AVE, CHARLOTTESVILLE, VA"
800,"CABELL AVE, E",keep,Virginia,Charlottesville,800 CABELL AVE,"800 CABELL AVE, CHARLOTTESVILLE, VA"
400,15TH ST NW,keep,Virginia,Charlottesville,400 15TH ST NW,"400 15TH ST NW, CHARLOTTESVILLE, VA"
200,10TH ST NE,keep,Virginia,Charlottesville,200 10TH ST NE,"200 10TH ST NE, CHARLOTTESVILLE, VA"
2000,"STADIUM RD, 16",keep,Virginia,Charlottesville,2000 STADIUM RD,"2000 STADIUM RD, CHARLOTTESVILLE, VA"
100,KERRY LN,keep,Virginia,Charlottesville,100 KERRY LN,"100 KERRY LN, CHARLOTTESVILLE, VA"
1900,"SWANSON DR, 1",keep,Virginia,Charlottesville,1900 SWANSON DR,"1900 SWANSON DR, CHARLOTTESVILLE, VA"
300,12TH ST NE,keep,Virginia,Charlottesville,300 12TH ST NE,"300 12TH ST NE, CHARLOTTESVILLE, VA"
500,"MCINTIRE RD, 23",keep,Virginia,Charlottesville,500 MCINTIRE RD,"500 MCINTIRE RD, CHARLOTTESVILLE, VA"
2000,"HOLIDAY DR, 121",keep,Virginia,Charlottesville,2000 HOLIDAY DR,"2000 HOLIDAY DR, CHARLOTTESVILLE, VA"
,PRESTON AVE @ RIDGE MCINTIRE RD,intersection,Virginia,Charlottesville,PRESTON AVE @ RIDGE MCINTIRE RD,"PRESTON AVE @ RIDGE MCINTIRE RD, CHARLOTTESVILLE, VA"
,6TH ST SW / CHERRY AVE,drop,Virginia,Charlottesville,6TH ST SW / CHERRY AVE,"6TH ST SW / CHERRY AVE, CHARLOTTESVILLE, VA"
2100,"MICHIE DR, 51",keep,Virginia,Charlottesville,2100 MICHIE DR,"2100 MICHIE DR, CHARLOTTESVILLE, VA"
,JEFFERSON PARK AVE / LEE ST,drop,Virginia,Charlottesville,JEFFERSON PARK AVE / LEE ST,"JEFFERSON PARK AVE / LEE ST, CHARLOTTESVILLE, VA"
800,"W MAIN ST, 203C",keep,Virginia,Charlottesville,800 W MAIN ST,"800 W MAIN ST, CHARLOTTESVILLE, VA"
1200,"CARLTON AVE, 102",keep,Virginia,Charlottesville,1200 CARLTON AVE,"1200 CARLTON AVE, CHARLOTTESVILLE, VA"
100,"RIDGE ST, 318",keep,Virginia,Charlottesville,100 RIDGE ST,"100 RIDGE ST, CHARLOTTESVILLE, VA"
600,"6TH ST SE, 121",keep,Virginia,Charlottesville,600 6TH ST SE,"600 6TH ST SE, CHARLOTTESVILLE, VA"
1300,"MIDLAND ST, B",keep,Virginia,Charlottesville,1300 MIDLAND ST,"1300 MIDLAND ST, CHARLOTTESVILLE, VA"
,PAGE ST / HARDY DR,drop,Virginia,Charlottesville,PAGE ST / HARDY DR,"PAGE ST / HARDY DR, CHARLOTTESVILLE, VA"
2000,MICHIE DR,keep,Virginia,Charlottesville,2000 MICHIE DR,"2000 MICHIE DR, CHARLOTTESVILLE, VA"
100,MORGAN CT,keep,Virginia,Charlottesville,100 MORGAN CT,"100 MORGAN CT, CHARLOTTESVILLE, VA"
200,"14TH ST NW, APT 8",keep,Virginia,Charlottesville,200 14TH ST NW,"200 14TH ST NW, CHARLOTTESVILLE, VA"
,MEADE AVE / FAIRWAY AVE,drop,Virginia,Charlottesville,MEADE AVE / FAIRWAY AVE,"MEADE AVE / FAIRWAY AVE, CHARLOTTESVILLE, VA"
100,LEWIS ST,keep,Virginia,Charlottesville,100 LEWIS ST,"100 LEWIS ST, CHARLOTTESVILLE, VA"
1100,"WERTLAND ST, 206",keep,Virginia,Charlottesville,1100 WERTLAND ST,"1100 WERTLAND ST, CHARLOTTESVILLE, VA"
,E HIGH ST / 3RD ST NE,drop,Virginia,Charlottesville,E HIGH ST / 3RD ST NE,"E HIGH ST / 3RD ST NE, CHARLOTTESVILLE, VA"
1400,RUTLEDGE AVE,keep,Virginia,Charlottesville,1400 RUTLEDGE AVE,"1400 RUTLEDGE AVE, CHARLOTTESVILLE, VA"
2100,"JEFFERSON PARK AVE, 8",keep,Virginia,Charlottesville,2100 JEFFERSON PARK AVE,"2100 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
,AVON ST / ELLIOTT AVE,drop,Virginia,Charlottesville,AVON ST / ELLIOTT AVE,"AVON ST / ELLIOTT AVE, CHARLOTTESVILLE, VA"
200,"14TH ST NW, 602",keep,Virginia,Charlottesville,200 14TH ST NW,"200 14TH ST NW, CHARLOTTESVILLE, VA"
100,"LEWIS ST, B",keep,Virginia,Charlottesville,100 LEWIS ST,"100 LEWIS ST, CHARLOTTESVILLE, VA"
400,DICE ST,keep,Virginia,Charlottesville,400 DICE ST,"400 DICE ST, CHARLOTTESVILLE, VA"
200,"14TH ST NW, 606",keep,Virginia,Charlottesville,200 14TH ST NW,"200 14TH ST NW, CHARLOTTESVILLE, VA"
400,UNIVERSITY CIR,keep,Virginia,Charlottesville,400 UNIVERSITY CIR,"400 UNIVERSITY CIR, CHARLOTTESVILLE, VA"
300,"13TH ST NW, 18",keep,Virginia,Charlottesville,300 13TH ST NW,"300 13TH ST NW, CHARLOTTESVILLE, VA"
300,"13TH ST NW, 204",keep,Virginia,Charlottesville,300 13TH ST NW,"300 13TH ST NW, CHARLOTTESVILLE, VA"
200,"14TH ST NW, 3",keep,Virginia,Charlottesville,200 14TH ST NW,"200 14TH ST NW, CHARLOTTESVILLE, VA"
1000,"WERTLAND ST, 307",keep,Virginia,Charlottesville,1000 WERTLAND ST,"1000 WERTLAND ST, CHARLOTTESVILLE, VA"
4000,"CITY WALK WAY, 322",keep,Virginia,Charlottesville,4000 CITY WALK WAY,"4000 CITY WALK WAY, CHARLOTTESVILLE, VA"
,BARRACKS RD / RUGBY RD,drop,Virginia,Charlottesville,BARRACKS RD / RUGBY RD,"BARRACKS RD / RUGBY RD, CHARLOTTESVILLE, VA"
100,WITTON CT,keep,Virginia,Charlottesville,100 WITTON CT,"100 WITTON CT, CHARLOTTESVILLE, VA"
300,"CARLTON RD, B",keep,Virginia,Charlottesville,300 CARLTON RD,"300 CARLTON RD, CHARLOTTESVILLE, VA"
100,SHASTA CT,keep,Virginia,Charlottesville,100 SHASTA CT,"100 SHASTA CT, CHARLOTTESVILLE, VA"
400,"GARRET SE, 116",keep,Virginia,Charlottesville,400 GARRET SE,"400 GARRET SE, CHARLOTTESVILLE, VA"
300,"E JEFFERSON ST, C",keep,Virginia,Charlottesville,300 E JEFFERSON ST,"300 E JEFFERSON ST, CHARLOTTESVILLE, VA"
,NASSAU ST / FRANKLIN ST,drop,Virginia,Charlottesville,NASSAU ST / FRANKLIN ST,"NASSAU ST / FRANKLIN ST, CHARLOTTESVILLE, VA"
600,ALTAVISTA AVE,keep,Virginia,Charlottesville,600 ALTAVISTA AVE,"600 ALTAVISTA AVE, CHARLOTTESVILLE, VA"
,HARDY DR / PAGE ST,drop,Virginia,Charlottesville,HARDY DR / PAGE ST,"HARDY DR / PAGE ST, CHARLOTTESVILLE, VA"
400,"CHERRY AVE, 428",keep,Virginia,Charlottesville,400 CHERRY AVE,"400 CHERRY AVE, CHARLOTTESVILLE, VA"
1000,"E MARKET ST, A",keep,Virginia,Charlottesville,1000 E MARKET ST,"1000 E MARKET ST, CHARLOTTESVILLE, VA"
1600,"CENTER AVE, A",keep,Virginia,Charlottesville,1600 CENTER AVE,"1600 CENTER AVE, CHARLOTTESVILLE, VA"
400,"MONROE LN, 7",keep,Virginia,Charlottesville,400 MONROE LN,"400 MONROE LN, CHARLOTTESVILLE, VA"
,HARRIS ST @ 5TH ST STATION PARKWAY,intersection,Virginia,Charlottesville,HARRIS ST @ 5TH ST STATION PARKWAY,"HARRIS ST @ 5TH ST STATION PARKWAY, CHARLOTTESVILLE, VA"
400,13TH ST NW,keep,Virginia,Charlottesville,400 13TH ST NW,"400 13TH ST NW, CHARLOTTESVILLE, VA"
300,MIDDLETON LN,keep,Virginia,Charlottesville,300 MIDDLETON LN,"300 MIDDLETON LN, CHARLOTTESVILLE, VA"
200,"15TH ST NW, 2B",keep,Virginia,Charlottesville,200 15TH ST NW,"200 15TH ST NW, CHARLOTTESVILLE, VA"
500,"STEWART ST, A",keep,Virginia,Charlottesville,500 STEWART ST,"500 STEWART ST, CHARLOTTESVILLE, VA"
2400,"ARLINGTON BLVD, D5",keep,Virginia,Charlottesville,2400 ARLINGTON BLVD,"2400 ARLINGTON BLVD, CHARLOTTESVILLE, VA"
500,PARK,keep,Virginia,Charlottesville,500 PARK,"500 PARK, CHARLOTTESVILLE, VA"
1000,"WERTLAND ST, 408",keep,Virginia,Charlottesville,1000 WERTLAND ST,"1000 WERTLAND ST, CHARLOTTESVILLE, VA"
,CASTALIA ST / ROUGEMONT AVE,drop,Virginia,Charlottesville,CASTALIA ST / ROUGEMONT AVE,"CASTALIA ST / ROUGEMONT AVE, CHARLOTTESVILLE, VA"
1300,E MARKET ST,keep,Virginia,Charlottesville,1300 E MARKET ST,"1300 E MARKET ST, CHARLOTTESVILLE, VA"
1300,KING ST,keep,Virginia,Charlottesville,1300 KING ST,"1300 KING ST, CHARLOTTESVILLE, VA"
300,"15TH ST NW, 4034B",keep,Virginia,Charlottesville,300 15TH ST NW,"300 15TH ST NW, CHARLOTTESVILLE, VA"
900,"1ST ST S, F",keep,Virginia,Charlottesville,900 1ST ST S,"900 1ST ST S, CHARLOTTESVILLE, VA"
,LOCUST AVE / LONG ST,drop,Virginia,Charlottesville,LOCUST AVE / LONG ST,"LOCUST AVE / LONG ST, CHARLOTTESVILLE, VA"
400,"11TH ST NE, C20",keep,Virginia,Charlottesville,400 11TH ST NE,"400 11TH ST NE, CHARLOTTESVILLE, VA"
1200,"SMITH ST, A",keep,Virginia,Charlottesville,1200 SMITH ST,"1200 SMITH ST, CHARLOTTESVILLE, VA"
1800,"JEFFERSON PARK AVE, 128",keep,Virginia,Charlottesville,1800 JEFFERSON PARK AVE,"1800 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
800,"W MAIN ST, 307",keep,Virginia,Charlottesville,800 W MAIN ST,"800 W MAIN ST, CHARLOTTESVILLE, VA"
800,"W MAIN ST, 323-D",keep,Virginia,Charlottesville,800 W MAIN ST,"800 W MAIN ST, CHARLOTTESVILLE, VA"
400,"4TH ST NW, 322",keep,Virginia,Charlottesville,400 4TH ST NW,"400 4TH ST NW, CHARLOTTESVILLE, VA"
1600,"EMMET ST N, 133",keep,Virginia,Charlottesville,1600 EMMET ST N,"1600 EMMET ST N, CHARLOTTESVILLE, VA"
1600,"EMMET ST N, 339",keep,Virginia,Charlottesville,1600 EMMET ST N,"1600 EMMET ST N, CHARLOTTESVILLE, VA"
600,"RUGBY RD, 114",keep,Virginia,Charlottesville,600 RUGBY RD,"600 RUGBY RD, CHARLOTTESVILLE, VA"
1200,"WERTLAND ST, 4",keep,Virginia,Charlottesville,1200 WERTLAND ST,"1200 WERTLAND ST, CHARLOTTESVILLE, VA"
